review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2CDNVY1S7UEK2,5,21,23,N,N
R1W26SATXSV0TY,4,20,21,N,N
R36V39M2O2DTX,1,21,21,N,N
RJU0VJCNP0HV9,5,22,23,N,N
R31JJWKWMXQDU5,3,21,25,N,N
RRTCLDE66XEVI,3,20,20,N,N
R3O253121C1JT,1,18,35,N,N
RHU74G12DXHOA,2,28,28,N,N
R29IUE87LD2FAR,5,21,22,N,N
R2PCBLEFUD7ISX,3,47,49,N,N
R2YW6NV72AR7FH,4,36,39,N,N
R3O76LFEBBS7LH,5,35,37,N,N
R3LR2BJI8J5I8G,2,27,30,N,N
R137DXCJBKOLYY,2,20,20,N,N
R2Y6OAC05OZ4OL,4,48,53,N,N
R7JSQ5RN965QE,5,22,23,N,N
R7BX9ISYCOJTU,1,38,38,N,N
R1YH1MGMOJC7WR,2,20,23,N,N
R3LPY15Y3QE96U,1,25,25,N,N
R281FTGXVUQXS5,5,27,27,N,N
R1ZB4TO05Q7X1W,1,29,32,N,Y
R1Q7QTN5M8T9V5,1,21,22,N,N
R13AZP4LDMB3N4,2,38,38,N,N
R24PHSFLHME38K,1,11,20,N,Y
R2TTEGTE81EHM0,4,21,22,N,Y
RG32SDECE4RP8,4,24,29,N,Y
R3KTGF23D29OHP,5,24,25,N,Y
R3NTA1ZGUS51CE,5,36,36,N,N
R34SFZBLNBP375,5,21,23,N,N
R612IL4BTQZ9Z,5,18,20,N,N
RULEMTJP0F3UN,1,27,28,N,N
R336HX4YBXBGY7,1,25,29,N,N
R1QJANR808U61R,1,37,39,N,N
R1FGHNPKB10RHO,5,17,20,N,N
RYQ0IGY4R76RS,5,24,24,N,N
RJDXPIU74T8IY,4,29,29,N,N
R1BZ1CUXG82RHH,2,20,28,N,Y
RU2IGKES3TJEK,5,12,23,N,N
RUXC2FEAMP2XT,5,19,20,N,N
R358442BXHJ5IC,5,23,25,N,N
R4VXM2XT19EPP,3,65,75,N,N
R1ZHB7HKVCXWHC,1,17,22,N,N
R13H4GW89IH9CZ,5,22,23,N,N
RMX32YLM67JOK,1,22,22,N,N
R18LYLIW9YUT3A,1,30,31,N,Y
R35IVGDLQ2FDLC,4,21,22,N,N
RG0AQC5IMJZ0I,1,23,23,N,N
R1V7X7IIOO5BLA,5,19,21,N,N
RSHGN6Z49OSBU,5,22,26,N,N
RL8VM8LMTFD4Y,1,20,23,N,N
R1ZIVGCVKY9WHM,1,24,26,N,N
R2BCZG7M5GMOFU,1,18,26,N,N
R3KTEI660EM27L,4,25,25,N,N
R2G5IDD919P2DK,5,20,22,N,N
R3OPPV9GY3J82R,5,27,28,N,N
R34WND187SD7N9,4,127,131,N,Y
R2H0RGQG6P0H9C,1,22,25,N,N
RWGD60K3RQMP8,1,22,24,N,N
R35UF6ARYUQHBL,1,19,20,N,N
RM8AUZRE1KIZC,5,23,28,N,N
R2RNT0VN0Q39GI,3,61,63,N,N
RNYSJFQP2SLBE,3,24,25,N,N
R1IM79R5HV7XWX,2,33,40,N,N
R1IGD4YTQJBF46,2,21,22,N,N
R2L93F6NJZF1E7,5,24,27,N,N
R11A6SVO57OW46,1,16,30,N,N
R3417ADLEZENL7,1,12,20,N,N
R3NNES58C4MYQF,5,39,42,N,Y
R1W8ND1ULTBTFG,4,37,38,N,N
R1MEKBL293BU6Q,3,37,45,N,N
RS8ZTMHLS6QMJ,5,36,37,N,Y
R10443OGVS8CIS,5,47,50,N,N
RGKBZ66G4A93B,1,39,40,N,N
R2MCTJRHM3WBWU,2,30,32,N,N
R6O1D1WOWPN7S,2,26,29,N,N
R3GCUIM7O8XS36,1,45,61,N,N
R1SPDE2Y49HNHC,5,23,28,N,N
R36RE30GN4FBNV,1,18,20,N,N
R3P0ZD6NGVYX74,1,17,24,N,N
R3O8QOH21V5K6H,3,19,25,N,N
RUTM2UK0XZYMS,5,20,22,N,Y
R1IFHO3C72GI70,1,13,21,N,N
R2AJ8HI2ZTMNRI,4,26,28,N,Y
R1I4QFDJL48DFZ,4,37,41,N,N
R3SLHQTRZ0P45Q,1,22,32,N,N
R1K5AUNPPO72DP,5,20,20,N,N
R1NDI3U8E06INK,5,22,24,N,N
RU7JY27W6CCET,4,20,20,N,N
RGIRNH6UTF10H,4,35,35,N,N
RL4AD5O7ROLTO,4,138,146,N,N
R2MNRC2T9TX7QT,1,21,24,N,N
R1G3HC7HN26DJA,3,21,24,N,N
R2SZDOG08SRY3A,3,483,493,N,N
R1O6OP21KCUHF6,3,15,21,N,N
R24HQX5GR39B15,4,26,28,N,N
R2KGFCXGYMRZG1,3,28,32,N,N
R32R6FLYVIUYHF,5,21,22,N,N
R2UAMS42FB63RR,5,20,22,N,N
R29P53U2EPTMNC,4,30,35,N,N
R2PMS737BVAJ9W,5,28,35,N,Y
R7PZ8K7BR1UCD,1,24,25,N,N
R3DD9WW6P5NIY3,5,20,20,N,N
R2FQ5C2EZ809RJ,1,19,20,N,N
R1RO24FFU3BG32,5,23,24,N,Y
RN6TU7WWNV55V,4,22,22,N,Y
R2LY3JTA2POH8L,5,15,29,N,N
RNDRZRN5B48G,5,27,33,N,N
R10R2E4DJ1OIWS,5,24,25,N,Y
R4ZGRFQGOPEY7,4,23,27,N,N
R1UB865OA5VSJR,5,21,29,N,N
R3TQUH1N2FUI7R,1,89,95,N,N
R27Q7P2MC7NZEI,1,25,25,N,N
R1V33TQFLZZJV5,5,33,33,N,N
R1OTCD717L4MGZ,4,64,66,N,N
R3FPX0SQ7C92EW,5,20,20,N,N
R4QKY7AABIPAA,5,28,30,N,N
RIK8Z4B4RZQCH,5,20,26,N,N
R1W4G6K0FG4RO7,4,24,28,N,N
R3S30Q7NE0UEVO,1,38,38,N,N
R1HFTSZOR32K7U,4,20,21,N,N
RK1IG0YNF3ZQK,2,49,51,N,N
RJM4PXIJ0YBR7,1,19,31,N,N
R2HKHBPRFOU4KQ,1,26,45,N,N
RH7RSQM7A94UK,3,25,30,N,N
R3HTGWWU6SUDQA,2,22,23,N,Y
RT3L5SKME1D6T,5,19,20,N,N
REHOO6RHICYDI,2,20,27,N,N
REH1450IXPRHK,4,19,21,N,N
R2EP3ZUSI5J3FY,1,20,26,N,N
R3CJBNSQFNRY85,1,22,28,N,N
R5TGV1BVQCDDK,4,48,57,N,N
R1FU5I3I116KI2,3,42,56,N,N
R3QYJ6VANV8DZW,1,15,26,N,N
R2XPXNTZAK9Z2U,2,25,27,N,N
RZFZHHHU81PXC,5,36,38,N,N
R5TOLHCDDGC7B,5,19,21,N,N
R38N1UYFMIH92G,1,31,37,N,N
R2D0DW2ZX88SJE,5,22,23,N,N
R1GLT39YSILW2P,4,21,21,N,Y
RXAPP0J0WF2XB,2,19,20,N,N
R23ZNN384A5APJ,2,26,32,N,N
R32ES98IDEGB2,1,21,21,N,N
R3L6VFRMTY3UKA,5,18,23,N,N
R1SFINI8CDB6ND,3,22,22,N,Y
R3UX6927ID3MEO,2,20,23,N,Y
R130UQ96V0XWN3,5,17,21,N,Y
R1BU0DY8WDHG3Z,4,38,39,N,N
RHDIO9X9AF6QB,1,18,25,N,N
RXA54QMBEWMLE,5,19,21,N,N
R2CRMWR32BBQBQ,1,15,30,N,N
RCICE87M16611,5,21,25,N,N
R3N3ILXLYP9QNG,5,52,52,N,Y
RLV08LLJCD9QW,1,24,25,N,N
R1LMY5NI2K2WOM,5,33,35,N,N
R1MM11S95A1RK6,5,17,20,N,N
RNWPA1NQCEH46,3,34,39,N,N
R2SK175K61QCTK,2,32,33,N,N
R34EHBU0B154GR,5,33,35,N,N
R14Z2D5026XIIF,1,16,20,N,N
R1UKTNPPYNUZ2L,1,17,22,N,Y
R3QU3A32I7D36F,1,30,31,N,N
RRPW4CG4ZKIOC,4,26,31,N,N
R2R2X3SHRXHKX1,1,22,22,N,N
R3SVJPGHZ9RHIL,1,21,23,N,N
R3CCLUHLDNMSBF,5,22,22,N,Y
R3MHFFXD9IW2L8,5,23,24,N,N
R3AM1NDV174DY8,3,14,22,N,Y
R2W92K0YJP5QZA,1,21,23,N,Y
R30VM3PJ1RA6WM,4,128,133,N,N
R23A4A1HCP0KJI,5,61,63,N,N
RS6Q10I5D3I9A,2,39,40,N,N
R2VVA1WSX61K8F,5,41,41,N,N
R3FREP9XBMDCQJ,3,21,21,N,N
R21FG2A5T9IG1Y,5,56,57,N,N
RN2HDOSDWJDTT,4,284,288,N,N
R1677EJ8TZFFZA,3,42,44,N,N
R16Z6DFSTP7DA0,1,18,23,N,N
R30AQB00J50CWN,3,18,21,N,N
R1OTCO48HAFULF,1,13,22,N,N
RYLKGZYJUVM2H,3,31,31,N,N
RCW1LG5RHU457,1,36,43,N,N
R3RV06RD91NUX,5,22,24,N,N
RIO4L9012K2OS,1,12,24,N,N
R20C498NH37DUV,1,21,23,N,N
R3GXQIB9LHGRO1,3,61,71,N,N
RQ17KTKUHHV6R,2,30,31,N,N
R2CIFLGTSR9Y31,4,23,23,N,N
R206B23AU4J74A,4,30,33,N,N
R264D5XQSCFN0K,5,31,33,N,Y
RX3IRPR09G4FZ,2,25,25,N,N
RCMSMPCXO6GN,4,23,25,N,N
RPWP9TD5RMJTA,5,39,51,N,N
R3VJZSTKHOOE6A,1,22,26,N,N
REW8HR65UVUK,1,28,30,N,N
R1X9D5YGQ75AZU,2,35,37,N,N
R1C3MDHCW64658,5,22,22,N,Y
R1F3HEXGA0S26,4,19,22,N,N
R38J9921RLDJSH,5,19,22,N,N
RPVRGKTXMGTVS,1,198,202,N,N
R26DRE8FXTQKEJ,1,45,47,N,N
R321HO4D975SC0,5,20,20,N,N
R1JZPW611LLHQ6,5,27,27,N,Y
R270TYD138SHL5,1,35,38,N,N
R2EWOTA39BKX33,1,31,34,N,N
R32EA6KJUCZ19,1,29,29,N,N
R50GOUHD3TUCE,2,10,20,N,N
R19P4PQ3ZLJWFF,3,77,87,N,N
R3B7D3X6BVHGEJ,5,17,21,N,N
R39W9CWL2XXTML,4,16,20,N,N
R1GBHHAMGYTH02,1,18,20,N,N
R2NNBOZGVMJCAK,1,19,25,N,N
R6GR6SZ54HLUF,1,23,26,N,N
R1VMKN8MNFZIYB,4,74,77,N,N
R2EA7DSK64LERA,5,26,26,N,N
R2XA6ZS7E3TW7L,1,39,41,N,N
R1480KDL4WNLL1,3,28,30,N,N
R2BDR74COOV21U,5,20,20,N,N
R1QLW2ISOEXDBV,1,53,57,N,N
R107CRKPF6KCUA,4,54,58,N,N
R1YV5F159FZ6B6,5,52,58,N,N
RD2F9YDJQH5FS,1,19,22,N,Y
R2QRY2ZPNCPKYZ,5,81,82,N,N
R2LYG8ZADUVU6Q,2,20,20,N,N
RY8G0ZEM93R46,2,30,32,N,N
R11QMGM6XATON2,1,19,21,N,Y
R1IHK7KDQG27BS,4,19,22,N,N
R3N0TI46KBTSOE,4,46,46,N,N
R3URJS6KDLST0J,5,19,22,N,N
R1H2IOWNAI21YS,1,12,22,N,N
R20KTRIHFL31C2,1,34,36,N,N
R1SYA4YATO2NST,1,195,200,N,N
R1XFGUS6ZCOKX3,5,62,62,N,N
RIWGBXSDCX5U9,1,26,29,N,Y
R16VGF6ZF7J4K8,1,19,21,N,N
R1R6VY8IIAU8LL,1,33,34,N,N
RWYF0XOT9CRCK,1,43,57,N,N
R1POJHA19LWDHG,1,22,22,N,Y
R2B0IL11ZTXHS6,5,19,21,N,N
R1JL3JN5H9ZRR9,3,25,26,N,N
R18AY6P4G03OS0,5,22,23,N,Y
RHLTQ6LSLC1II,5,19,21,N,N
R28GZJ9CNON1P,4,21,24,N,N
RKT5UDEMBTK4Z,5,82,84,N,N
R1T3N0VEN7P12N,1,15,21,N,Y
R3NP0HEF9FCBO3,5,30,30,N,N
R1TXFJ5PWQEQ3A,2,20,29,N,N
R1T1ZOU5QMI5KS,4,32,32,N,N
R25GUJI91BUZEP,5,26,26,N,N
RPUS26KGN4NPD,5,23,26,N,Y
RJ5AM3GIN30NV,5,28,33,N,N
R1UG2O9I9I06JI,1,60,65,N,N
R1IMZNL7E3RVRP,5,16,20,N,N
R1WXPICMEY5QI1,3,17,21,N,N
R3E8WLH4GO6AJV,4,19,22,N,N
R6XKDH4JDOOHY,5,25,27,N,N
R1KCJZPWTJ0ITB,5,24,27,N,N
R15EJ60BI6G3PY,5,11,20,N,N
RG4G5FCE4FCKR,3,40,41,N,N
R2NKUVYOZPK7G,1,40,40,N,N
R2KQE8GIOAV7J2,5,24,24,N,N
R1ZNIGZAHTB701,3,112,114,N,Y
RP46HRIVDWNKD,2,78,86,N,N
R2Q6J7CSWQPD13,1,40,50,N,N
R1Z5VVNC8BON5R,3,18,20,N,N
R2SFJA98WTHKKY,2,15,20,N,N
R3JZWVCT3PLDJV,1,26,28,N,N
R2OI5I7CKC81CI,2,29,36,N,Y
R36YXA4PD428BV,4,21,25,N,N
R1UBTU8QHDES4U,3,16,25,N,N
RK78APWKBTBWT,5,81,85,N,N
R67QXW9EQ5DXB,3,20,21,N,N
R2YWCJNC31AK95,2,169,173,N,N
R1IAMH1SAWN9GX,3,49,55,N,N
R3QWXWJ7I6J5HH,1,14,21,N,N
RE3CZ60EUHVAW,3,30,35,N,N
R2G4P7EEF6MXPU,2,23,25,N,N
R1PC1QE97ZP4JB,1,16,26,N,N
RG8FHJIZYVQVA,2,142,155,N,N
R7RWFLM8HPPAG,2,23,24,N,N
R3C9WES2Y28KS7,4,21,24,N,Y
R1EWLIF38V4SI2,1,27,27,N,N
R2MOFDAN6G012I,5,19,22,N,N
R329APGDCKGGCO,3,24,28,N,N
R1OTEV40DDBIZO,3,25,27,N,Y
RV46FQJE7A375,5,27,29,N,N
R2K7BO1KI42I5Z,4,42,43,N,N
R1QDGBN0P1LUGB,5,26,28,N,N
R1RNCUFRU4KJ8F,2,30,38,N,N
R2TT1EM61WKYKG,2,22,26,N,Y
R2YB90P38JOX1G,5,56,56,N,N
RNM0XS1OX3T9N,5,26,28,N,Y
R1P63OUKT0EX4O,5,114,118,N,N
R2TSJ43PFFDLTM,3,20,21,N,N
R3B474H6C92X66,2,21,24,N,N
R1KH0IIQNHUAOL,4,25,28,N,Y
R1CNQT7814XO6J,2,32,35,N,Y
R18R9GEXGRLX6R,4,39,40,N,N
R3A1RLTD1ZF7IR,1,26,27,N,N
R28VUW2GUSIZOL,2,20,21,N,N
R3FGJJCYZMPHW7,1,20,22,N,N
R2QFARN1DLTDUB,2,18,28,N,N
R33IEQ3HQRC6W1,2,23,28,N,N
R1U8A10RX15U49,2,42,55,N,N
R31S9H51ZRPLWT,4,30,31,N,N
R3733OMCU7EY3B,2,23,33,N,N
R3Q8HES0TK2H7N,1,24,26,N,N
R2RSJ13FF1QPLJ,1,19,21,N,N
R27FKN8R5244ZZ,5,60,62,N,N
RWH7CUAXG3T2O,1,35,52,N,N
R1I7OBONAJ7ED8,3,27,28,N,N
R2NU6UYNQ5TI8Z,1,17,20,N,N
R209PBS5TJ0V93,2,27,28,N,N
R2G12LPKRXXGFU,5,25,28,N,N
R2SDELI1645DMN,4,20,22,N,N
R32NRHJRXY4ZJ0,5,47,55,N,N
R11M2ITPIYUHX5,5,23,23,N,N
R11BIYZEWV20MT,5,13,20,N,N
R24GVR01CQYBMD,1,19,26,N,N
R2H11TU0DEOKQM,4,48,51,N,N
R1XTMSMAFGHD5B,5,25,28,N,Y
R3JNJR3CDGJ6CX,2,80,87,N,N
R30V58EGC1895Z,5,34,35,N,N
RAY1RPYKBJRJV,1,28,28,N,N
R14QIAX7TSWZIB,1,28,31,N,N
RPJ9NZICNW6LB,5,28,31,N,N
RKJ47AIFB89UJ,1,32,37,N,N
RE66EYXUP09H5,5,51,53,N,N
R3FU3S9S0HZRDB,1,18,29,N,N
R2CUCG9577E9BT,1,13,20,N,N
RSSKJWYN75OK2,1,18,30,N,N
R1IPI812GCZNWA,1,72,94,N,N
R1BSTNYBQINIBK,4,55,55,N,N
R33YRZEKMU8WFU,3,23,25,N,N
R1GLVV5QQYTKYX,2,15,20,N,N
R27D4UPJY3ID4B,1,20,32,N,N
R18AEKOTSD8DTC,5,33,34,N,N
R862SL68UAWND,1,22,28,N,N
R37YQXOKOPNXT2,1,23,46,N,N
R30I6S88IYMOCK,1,19,20,N,N
R3L3OFMH1ZW7JD,1,13,24,N,N
R1Y1IQMK6MQ6U5,1,17,29,N,Y
R20CUSSTUNZMH,1,36,43,N,N
R3MJQOL1C06C46,4,31,34,N,N
R3CBI99H9OV7Q6,4,20,21,N,Y
R135QF9BIBFV3N,5,29,31,N,N
R3QCBFY6BGF43T,1,36,41,N,N
R23XHZ6C0YLISN,1,19,23,N,N
R2HYWIGUGBA0U8,1,16,30,N,N
RFHCZ9C2H4BJO,5,30,32,N,N
R398E8NICVH15J,1,11,20,N,N
RU4TP4NSUQRRE,1,39,41,N,Y
RQUQSJOL47YVL,1,18,22,N,N
RLCIYUMEJ63TC,1,142,150,N,N
RCB8LVDED32M6,1,50,53,N,N
R333W05KAFUK80,1,21,24,N,N
R1G0Y508917UFR,1,13,21,N,Y
R3BWR9YX3P3MHL,1,22,28,N,N
R2UI74X1B9XXOE,5,76,77,N,N
R3VBGPDDN203P,1,32,38,N,N
RB2ZM5MWE6HBJ,3,28,30,N,N
R263YWYM3GLWJG,1,25,28,N,N
R2JY9CLH66OJCB,5,37,38,N,N
ROZ1RIAWC7WQZ,4,56,62,N,Y
R241MN81VNLFL4,5,48,49,N,N
R3OHK1XBAM9HG7,4,84,85,N,N
R9FP6JC3MS083,5,24,31,N,N
RFL5LW60IOBC5,1,20,36,N,N
R2QH9Y1EY27QZA,5,50,51,N,N
R22QKMLKNGJDLS,3,24,24,N,N
R3CABNTDLAZT7M,4,19,20,N,N
R3GRKB73ZAV5OH,3,76,80,N,N
R2RS35GJAQF35M,1,12,22,N,N
R1626WAZYHLG9W,1,25,31,N,N
R99HGQ3TBVHDV,2,31,38,N,N
RKCMTUAZI015D,5,37,41,N,N
R31QNG25CEHVON,5,32,33,N,N
R3F7S0WLC5ZMKP,5,36,36,N,N
R9MS9J1LS2R,1,17,23,N,N
R17K44KO59RUI6,5,38,42,N,N
R2Y78BTVYQGJ05,5,21,25,N,N
R1LMETILHPGBCM,1,22,42,N,N
R3E92AJBHEBJAD,1,31,31,N,N
R12J8SVZ8VP1YW,5,43,43,N,Y
R5C1YP65V2EF5,5,48,57,N,N
R16WOOEVVN28F9,3,24,26,N,N
RVQU5BLLMOUP9,2,21,23,N,N
R284NOCMXX8X5M,1,56,57,N,N
R3SKBHEE6IJFKG,1,30,30,N,N
R3R1YZ961I6KDD,5,37,41,N,N
R16M9E0KN7KP63,1,41,59,N,N
R3X31WUIKPTIB,1,18,25,N,N
R2CNQ7GRNGFM7D,2,36,50,N,N
R2EXSMR41E46PJ,2,16,21,N,N
R1DBT9YW4BUH0T,4,162,163,N,N
R1CH980ZIVWQT5,1,63,66,N,N
R27S4PR63UBNUD,5,23,24,N,N
R1S1A58UZ7DRXY,3,43,46,N,N
R381BSZOZ4EP5W,4,92,94,N,N
R1LWP952Y1BPED,1,29,29,N,N
R29NSOB54S60L4,1,23,26,N,N
R3KHNIE8IH28US,3,20,22,N,N
R1EDZPZ6RHBBSJ,1,67,77,N,N
RVIV666VUWE8J,5,55,62,N,N
R39H7IK5FYMQ7F,5,25,27,N,Y
ROUAC13N8MPE4,1,22,23,N,N
R1KLNTUEKYEDGC,3,17,22,N,Y
R2CH35H6XHJV7X,4,21,22,N,N
R2AC82YPRD0KEG,1,26,28,N,N
R2T2K9SHC1NELS,5,35,37,N,N
RCCQ7K7GU0L5B,5,32,32,N,N
R1PIZYQTNBABXA,2,24,27,N,N
R2FJB60IBHUYKJ,1,22,24,N,N
RGV5G1SOWCVCH,3,55,56,N,N
R2BZA98V1UMPDN,1,14,20,N,N
R2OYC3UL66539G,3,38,38,N,N
R1O1KWHEYP1CLB,5,35,38,N,Y
R23CZD70K8SAL8,1,65,69,N,N
R3CZDG57QJC91H,4,29,29,N,N
R335P4H1A71VXV,1,19,26,N,N
R36EEICZ7JOGPS,1,21,22,N,N
R1LE2O8ZULWIWA,2,22,25,N,N
R1SFF578WS5STR,5,29,29,N,N
R15DTGLAY9I4OB,5,51,52,N,N
RIX1L1ZPLV7YX,2,86,88,N,N
R3V0H76J7DGVTJ,4,23,25,N,N
R1ZOCO2VSFE9RY,1,20,21,N,N
RZ221LIUZEYBE,2,23,24,N,N
R3BBRIIOOY9WKZ,5,42,46,N,N
R1MX3DZYI4K64H,1,58,64,N,N
R2XRHDUDVGIN13,3,117,123,N,N
R30YALYH48J590,1,29,34,N,Y
RGOX5CKELDZ0N,5,22,23,N,Y
R1L12UDLHB4Y3V,5,67,67,N,N
R5BK2DHD8ANCR,1,79,80,N,N
R2P6AR3OZT63AY,1,33,36,N,N
R1MXFYN7NLXTJS,1,33,38,N,N
R2MGRFHIQM2TA7,1,21,22,N,N
R3VG11TLDACRDT,3,20,22,N,N
RTYLR6VIU7W2M,1,22,30,N,N
R25V9E73HR9UQZ,1,42,42,N,N
R3D4COWTSMEXGK,1,22,24,N,N
R2EP34YRT54FE8,5,30,37,N,N
R1OIPILUL2GRJ0,5,49,55,N,N
RVG58XK7EMJ7G,1,30,31,N,N
R1G7EY1F83LI3G,1,53,53,N,N
R1ZPM203MLTR3R,1,23,31,N,N
R1R4SUDG2372UC,1,57,71,N,N
R2FAZAHYF4RH0J,2,23,25,N,N
RKB7GL10XAAIL,4,49,52,N,N
R2SMS930BQ6DC4,1,17,21,N,N
RVV3K44RE1E92,5,92,105,N,N
R18TC0WFIFES7A,1,15,22,N,N
R2BIL55A522HG1,4,17,30,N,N
R3KFZBX2TP3P89,1,19,21,N,N
R3M6OCQCOW7WWB,1,25,35,N,N
R3DCW52O0PIS48,4,20,20,N,N
R1GEXM6P562NTC,1,19,21,N,N
R1PYSQHLUU1P62,1,29,34,N,N
R39LHDITKPNDHK,1,34,38,N,N
R20VQVY5UHEHSQ,4,62,73,N,N
R7T3OY2YYSN22,5,50,52,N,N
RJS85RX1TMLVS,2,184,194,N,N
R1VYWLECZ70OJ3,1,19,20,N,N
R1RGOODMUAVQHF,3,23,24,N,N
R10W5HE8AMTOH,1,23,29,N,N
R1QOALJH8UNZYE,5,23,30,N,N
R2TUFMJRXFU8CG,1,27,27,N,N
RLADCK9AF6UMR,2,31,39,N,N
R3UEPBEXT2Z1OM,1,21,21,N,N
R2MZQD3XSSWARO,5,140,144,N,N
R34FAFQEF7WN0C,2,70,73,N,N
R58F1U439ET52,1,25,32,N,N
R6AMM2FUJL2UY,4,68,73,N,N
R2LWI1M5HNES1U,1,28,32,N,N
R31MOWXCM8GURU,5,45,46,N,Y
R2F37NN1QKJR2F,5,37,40,N,N
R1IKXDPCN5XBX3,1,25,26,N,N
R9T7I0K6BUFOX,4,56,57,N,N
R25WLSDSV7YLF6,5,22,23,N,N
R16BSAT6U8HIQT,1,47,50,N,N
RA6LNB7BPGW12,1,23,41,N,N
R23MQ64NSPVGRA,1,19,21,N,N
R69YTGVTL4NG4,1,47,47,N,N
R1MGADEPBSEFF6,5,64,65,N,N
R3BRVFFJ1O4NTY,4,133,136,N,N
R2FMVG2VS1I0DR,3,82,92,N,N
R30TVUHXVB6ZJ4,1,29,29,N,N
R37YZ210T1XBAS,1,12,21,N,N
R1ZQCF9RQ6QU64,5,46,47,N,N
R20C43D15YR9EN,5,213,252,N,Y
R3F8YOKXYRHVOS,5,73,89,N,N
R2LKNROHW3R5YF,2,38,38,N,N
R36861NKY9Q1WM,4,24,24,N,N
RVQ6IUFZFVLT8,2,23,26,N,N
R237B41HMQ6MUQ,1,127,130,N,N
R3K8RPID2AMK6A,5,47,49,N,N
R2V23USFCAWJJV,2,39,47,N,N
R8K2AK1E4SVHB,1,19,21,N,N
RX4ZQ7BG9C30Q,1,17,24,N,N
R3KQ28NWEYLZXG,1,25,27,N,N
RE4FYYDLXC9XK,5,57,59,N,N
RE41AA77MXOT1,5,98,99,N,N
R1G6GZHI50NHAO,4,21,21,N,N
R3SYJHU6AO9FS5,1,19,21,N,N
R2XVZTM7HXCD82,1,17,24,N,N
R3C9D4N894HCND,1,26,26,N,N
R18FD9ZGDM65GH,5,42,45,N,N
RPPIL7XJU1X7R,5,26,30,N,N
R1BPVX62B2NIM6,5,27,30,N,N
R2UGFW4QBUJJES,2,34,40,N,N
R38R0QHQNQB5YW,5,20,23,N,N
R2NM68P8CEUUNJ,5,56,57,N,N
R3S6QDH34PJ0MQ,2,28,48,N,N
R3M5E291EZTMXU,4,129,141,N,N
R1JLSYU7BA56VV,5,42,42,N,N
R22991GW4HQ9FO,2,25,25,N,N
R3BHEOFQ2VWK18,2,36,43,N,N
R1N12AR6T4GNGJ,4,51,52,N,Y
R2BCJPU4CUIPYP,5,51,53,N,N
R10IS6PDMJEJS5,1,74,84,N,N
R3IXC2UF61XAR9,5,15,22,N,N
RQYMBRRWO9XOQ,5,60,62,N,N
R2V79CER06A4VQ,2,58,58,N,N
RXH3ENM1QGZ17,2,18,23,N,N
R3E3VT1FJVYZWX,2,27,30,N,N
R290WVRL079ZGO,1,28,36,N,N
R1YFC64Q7W267H,5,22,23,N,N
REU7ZBTUWME8J,5,13,25,N,Y
RO99JRSS95E6A,5,27,29,N,N
R1J8PXH7VAQM4L,2,29,30,N,N
R3VQ0WWZCOM4RF,4,13,21,N,N
R3IDEYTVJ7KJW,1,17,20,N,N
R2MDGXAAIC3NMA,3,58,66,N,N
R38DLYCSJWFXLC,1,22,25,N,N
R11J0DLNWHN9U,5,65,67,N,N
R2N5F2Y7YRQ4YZ,1,27,29,N,N
R2FUG6I5ZPGA5B,4,31,37,N,N
R1NLWBFMQJJU44,2,21,23,N,N
RSSR96078K91A,1,36,42,N,N
R8MUKX1Y0VVRN,1,43,46,N,N
R4Z7JD2VGW9X0,1,35,38,N,N
R3TM38CAP4SBZB,2,18,22,N,N
R3MVIFW9VLZYFK,3,23,29,N,N
R34W9WIQ47E2RR,5,20,20,N,Y
R11EURHOQRAQAD,5,90,91,N,N
R285OIXQZNX0M3,4,83,83,N,N
R2P9JVZ25UBIJY,4,29,31,N,N
R1CL5BPGKAE7VS,5,42,44,N,N
RGE9LYIBJYC6O,4,76,78,N,N
REFCLMTYTM4ZP,3,22,26,N,N
R2W97OT6O9TPJQ,4,59,61,N,N
R1NB3S2KL08S1M,1,16,20,N,N
R25O8L4VFF6P2W,1,22,26,N,N
R2QOZ6CYRS588N,4,172,179,N,Y
R2VPNOFXHMJK99,1,16,20,N,N
R387ZR3BOBR75Q,5,18,20,N,N
R28MB1C5WGMX5F,3,18,33,N,N
R25XI1JKN6ITSW,5,17,24,N,N
RR5JOSJG58GRE,1,24,24,N,N
R1YYCTIR44L4LX,4,41,42,N,N
R1WU9JZNO74YBU,5,29,44,N,N
RLES2Z8I2ZX0S,5,17,25,N,N
R3SCFVQ6GP5GF1,1,19,37,N,Y
RTRMWDO8W3TJN,1,79,93,N,N
RMDFQIX5UDPLJ,3,27,36,N,N
RQOKBGYK5ZO9M,1,41,42,N,N
R1YGUV6GX5ZQS,5,21,22,N,N
R3B7PFBW9USXDX,4,25,26,N,N
RQIRVLFJA993R,1,15,20,N,N
R3P394R5QDH3ZK,1,25,30,N,N
R1AO4JTF2JG48X,5,16,23,N,N
R1DTCFBP66GFMY,5,67,68,N,N
R2WYN2MW25H7AQ,1,18,20,N,N
R1VM8UM3JWCHXG,1,22,24,N,N
R1D2221JDPFEPM,4,62,65,N,N
R1Y6E3S73F83O8,4,62,67,N,N
R1ZJJNY1DJVQMZ,5,20,21,N,N
R2FW8ROACN1BN0,4,23,24,N,Y
R13I9LR4QFWVL8,1,15,26,N,N
R2EGQNRIJFXR6A,5,24,28,N,N
RU8137UC5SY2U,1,19,21,N,N
